,depot,pc_001,pc_002,pc_003,pc_004,pc_005,pc_006,pc_007,pc_008,pc_009,pc_010,pc_011,pc_012,pc_013,pc_014,pc_015,pc_016,pc_017,pc_018,pc_019,pc_020,pc_021,pc_022,pc_023,pc_024,pc_025,pc_026,pc_027,pc_028,pc_029,pc_030,pc_031,pc_032,pc_033,pc_034,pc_035,pc_036,pc_037,pc_038,pc_039,pc_040,pc_041,pc_042,pc_043,pc_044,pc_045,pc_046,pc_047,pc_048,pc_049,pc_050,pc_051,pc_052,pc_053,pc_054,pc_055,pc_056,pc_057,pc_058,pc_059,pc_060,pc_061,pc_062,pc_063,pc_064,pc_065,pc_066,pc_067,pc_068,pc_069,pc_070,pc_071,pc_072,pc_073,pc_074,pc_075,pc_076,pc_077,pc_078,pc_079,pc_080,pc_081,pc_082,pc_083,pc_084,pc_085,pc_086,pc_087,pc_088,pc_089,pc_090,pc_091,pc_092,pc_093,pc_094,pc_095,pc_096,pc_097,pc_098,pc_099,pc_100,pc_101,pc_102,pc_103
pc_048,16.283333333333335,8.766666666666667,18.25,10.883333333333333,12.583333333333336,12.75,30.28333333333333,9.85,7.916666666666668,15.366666666666667,6.4833333333333325,19.466666666666665,6.883333333333334,10.083333333333334,15.966666666666667,15.35,15.583333333333336,14.916666666666664,12.95,13.883333333333333,2.7333333333333334,15.783333333333333,5.666666666666668,21.166666666666668,10.283333333333333,13.116666666666667,6.866666666666666,13.783333333333333,6.683333333333334,13.933333333333335,18.783333333333328,11.8,13.65,13.65,14.283333333333333,17.266666666666666,5.2,3.816666666666667,25.4,31.016666666666666,30.8,29.33333333333333,13.916666666666664,8.85,5.916666666666668,6.9,8.716666666666667,19.15,0.0,28.05,15.15,7.716666666666668,29.1,18.633333333333333,19.966666666666665,6.85,11.9,16.183333333333334,15.05,14.7,18.35,22.35,29.95,6.7,24.68333333333333,5.933333333333334,22.93333333333333,14.8,19.533333333333328,26.48333333333333,14.25,4.7,16.966666666666665,19.516666666666666,7.683333333333334,24.466666666666665,10.783333333333333,23.68333333333333,18.25,7.966666666666668,8.633333333333333,7.383333333333334,5.266666666666667,1.8333333333333333,30.61666666666667,6.083333333333332,10.25,28.75,7.066666666666666,7.2666666666666675,26.95,5.75,14.316666666666665,21.8,7.183333333333334,4.583333333333333,16.9,5.766666666666668,10.966666666666667,5.7333333333333325,4.433333333333334,10.95,21.25,15.45
pc_049,12.366666666666667,20.75,13.566666666666665,22.266666666666666,34.45,19.35,5.283333333333333,21.016666666666666,29.066666666666666,37.21666666666667,23.066666666666666,25.2,23.13333333333333,25.0,14.983333333333333,17.833333333333332,24.066666666666666,15.0,14.75,18.916666666666668,24.08333333333333,15.533333333333333,29.88333333333333,11.933333333333335,24.58333333333333,23.55,25.41666666666667,25.066666666666666,26.43333333333333,18.483333333333334,11.766666666666667,18.65,19.4,18.416666666666668,26.23333333333333,12.15,25.33333333333333,27.23333333333333,4.116666666666666,6.033333333333332,5.816666666666666,4.3,24.43333333333333,33.2,24.95,25.58333333333333,24.9,9.366666666666667,26.68333333333333,0.0,20.883333333333333,20.9,6.933333333333334,13.75,10.733333333333333,30.9,23.03333333333333,21.91666666666667,25.48333333333333,16.716666666666665,14.016666666666667,14.316666666666665,7.116666666666666,28.516666666666666,6.05,23.316666666666666,14.916666666666664,19.766666666666666,10.033333333333333,3.0166666666666666,36.1,24.216666666666665,24.55,12.733333333333333,29.28333333333333,5.116666666666666,21.95,6.433333333333334,11.283333333333333,23.2,22.0,22.25,23.266666666666666,26.35,7.9,22.58333333333333,23.316666666666666,5.9833333333333325,20.983333333333334,21.9,7.083333333333332,25.61666666666667,17.45,13.783333333333333,21.966666666666665,28.0,12.8,26.03333333333333,25.266666666666666,27.33333333333333,24.8,20.4,13.233333333333333,15.55
pc_050,15.25,9.883333333333333,16.866666666666667,16.233333333333334,22.8,6.9,23.63333333333333,14.533333333333333,18.016666666666666,25.566666666666666,12.183333333333335,13.983333333333333,12.25,14.116666666666667,13.216666666666667,15.683333333333335,11.383333333333333,13.55,11.583333333333336,8.416666666666666,13.2,14.416666666666664,17.733333333333334,14.55,13.7,12.683333333333335,14.533333333333333,12.05,16.2,8.483333333333333,14.933333333333335,16.416666666666668,7.816666666666666,10.116666666666667,13.216666666666667,15.883333333333333,12.816666666666665,16.35,18.766666666666666,24.38333333333333,24.16666666666667,22.7,10.95,20.266666666666666,14.066666666666665,14.7,14.083333333333336,12.5,15.816666666666665,21.416666666666668,0.0,10.033333333333333,24.36666666666667,12.35,18.033333333333328,17.966666666666665,12.15,10.35,14.5,13.1,9.966666666666667,14.533333333333333,25.45,17.633333333333333,18.033333333333328,12.45,15.133333333333333,6.1,15.9,21.35,24.45,13.35,12.766666666666667,12.05,18.4,19.866666666666667,12.416666666666664,18.75,14.45,13.316666666666665,11.116666666666667,11.366666666666667,12.4,15.466666666666667,26.016666666666666,11.7,15.6,24.13333333333333,10.116666666666667,11.033333333333333,20.3,13.083333333333336,8.866666666666667,14.0,11.1,17.133333333333333,15.516666666666667,13.516666666666667,14.4,16.45,13.933333333333335,16.3,13.45,13.783333333333333
pc_051,10.65,4.533333333333333,12.6,11.966666666666667,16.8,7.283333333333332,24.63333333333333,10.283333333333333,12.133333333333333,19.58333333333333,2.083333333333333,13.683333333333335,2.1166666666666667,8.183333333333334,10.333333333333334,11.416666666666664,9.95,9.283333333333333,7.316666666666666,8.416666666666666,5.166666666666667,10.15,9.883333333333333,15.533333333333333,7.7666666666666675,7.483333333333332,6.466666666666668,8.133333333333333,10.9,8.466666666666667,13.15,12.166666666666664,8.2,8.016666666666667,8.65,11.616666666666667,4.966666666666667,8.316666666666666,19.766666666666666,25.38333333333333,25.16666666666667,23.7,8.766666666666667,13.066666666666665,5.5,7.383333333333334,9.8,13.516666666666667,7.25,22.41666666666667,9.683333333333334,0.0,23.35,13.0,14.333333333333336,11.066666666666665,6.966666666666668,10.716666666666667,9.416666666666666,8.85,12.716666666666667,16.883333333333333,24.316666666666666,9.6,19.05,2.316666666666667,17.466666666666665,9.333333333333334,13.9,20.85,18.466666666666665,4.116666666666666,11.333333333333336,13.883333333333333,10.35,18.83333333333333,8.166666666666666,18.05,12.616666666666667,9.05,1.4166666666666667,1.2333333333333334,3.1333333333333333,7.433333333333334,24.98333333333333,3.6333333333333333,11.316666666666665,23.11666666666667,2.833333333333333,1.3,21.316666666666666,7.95,8.85,16.333333333333332,3.0166666666666666,9.083333333333334,11.25,5.516666666666668,8.45,8.4,4.7,12.033333333333333,15.783333333333333,9.816666666666666
pc_052,15.4,22.566666666666666,14.866666666666667,20.666666666666668,32.85,22.4,5.55,19.416666666666668,27.466666666666665,35.61666666666667,24.88333333333333,28.23333333333333,24.93333333333333,26.816666666666666,18.016666666666666,18.783333333333328,27.11666666666667,15.95,17.783333333333335,21.966666666666665,25.9,16.466666666666665,29.316666666666666,14.966666666666667,26.4,25.36666666666667,27.23333333333333,28.1,24.83333333333333,21.516666666666666,13.233333333333333,17.05,22.43333333333333,20.233333333333334,26.53333333333333,13.1,25.45,29.05,7.15,5.216666666666667,6.083333333333332,4.55,27.466666666666665,31.23333333333333,26.766666666666666,27.4,23.3,12.4,27.63333333333333,6.033333333333332,23.91666666666667,22.716666666666665,0.0,16.8,11.683333333333335,28.95,24.85,24.95,27.3,17.65,17.05,17.35,2.6666666666666665,30.33333333333333,9.083333333333334,25.13333333333333,17.95,22.8,11.733333333333333,3.983333333333333,34.5,26.03333333333333,27.58333333333333,15.766666666666667,31.08333333333333,5.033333333333333,21.366666666666667,8.183333333333334,13.433333333333335,21.6,23.816666666666666,24.066666666666666,25.08333333333333,28.16666666666667,2.7333333333333334,24.4,21.716666666666665,1.4666666666666666,22.8,23.716666666666665,8.466666666666667,24.98333333333333,20.483333333333334,16.816666666666666,23.78333333333333,29.816666666666666,13.75,26.98333333333333,27.08333333333333,29.13333333333333,26.61666666666667,18.8,16.266666666666666,18.58333333333333
pc_053,5.583333333333332,12.183333333333335,11.733333333333333,18.0,27.55,10.433333333333334,16.616666666666667,14.483333333333333,22.48333333333333,30.316666666666666,14.5,16.283333333333335,14.566666666666665,16.433333333333334,5.016666666666667,10.45,15.083333333333336,8.4,6.183333333333334,8.266666666666667,15.516666666666667,8.133333333333333,21.33333333333333,4.316666666666666,16.016666666666666,17.05,16.85,16.183333333333334,19.866666666666667,8.283333333333333,7.333333333333332,14.383333333333333,10.466666666666667,9.35,17.35,10.733333333333333,18.1,18.666666666666668,11.733333333333333,17.366666666666667,17.133333333333333,15.666666666666664,14.666666666666664,24.55,16.383333333333333,17.016666666666666,18.316666666666666,5.4833333333333325,18.116666666666667,14.4,11.95,12.35,17.35,0.0,10.433333333333334,22.55,14.466666666666667,13.0,18.2,8.6,2.35,7.55,18.33333333333333,19.95,11.016666666666667,14.766666666666667,8.15,10.833333333333336,8.883333333333333,14.333333333333336,29.2,15.65,15.633333333333333,1.8166666666666669,20.716666666666665,12.85,14.05,11.733333333333333,6.85,16.616666666666667,13.433333333333335,13.683333333333335,14.7,17.783333333333335,18.983333333333334,14.016666666666667,17.6,17.116666666666667,12.433333333333335,13.333333333333336,13.283333333333333,18.366666666666667,7.25,7.016666666666668,13.416666666666664,19.433333333333334,10.383333333333333,18.65,16.7,18.766666666666666,16.233333333333334,16.133333333333333,6.466666666666668,5.583333333333332
pc_054,9.85,14.616666666666667,6.65,15.8,28.316666666666666,16.833333333333332,13.2,14.866666666666667,22.86666666666667,31.1,16.916666666666668,22.68333333333333,18.45,18.866666666666667,10.766666666666667,10.833333333333336,21.55,8.0,9.983333333333333,16.4,17.933333333333334,8.516666666666667,23.25,9.416666666666666,18.45,17.416666666666668,19.283333333333328,18.066666666666666,20.233333333333334,15.266666666666667,4.95,12.2,16.866666666666667,12.283333333333333,18.58333333333333,5.25,18.33333333333333,21.1,9.183333333333334,13.95,13.733333333333333,12.2,18.7,25.78333333333333,18.816666666666666,19.433333333333334,18.7,6.683333333333334,21.166666666666668,11.833333333333336,18.35,14.766666666666667,11.783333333333333,11.233333333333333,0.0,23.48333333333333,16.9,19.4,19.35,9.7,11.483333333333333,11.8,12.75,22.38333333333333,8.466666666666667,19.283333333333328,12.383333333333333,17.233333333333334,3.466666666666667,9.283333333333333,29.966666666666665,18.85,22.03333333333333,10.216666666666667,23.13333333333333,7.2666666666666675,14.416666666666664,6.4833333333333325,5.166666666666667,17.0,15.866666666666667,18.716666666666665,19.016666666666666,22.2,13.416666666666664,16.45,16.85,11.533333333333333,14.85,15.766666666666667,10.733333333333333,18.6,14.233333333333333,11.25,15.833333333333336,21.86666666666667,5.516666666666668,19.033333333333328,19.133333333333333,21.183333333333334,19.9,13.95,10.7,11.133333333333333
pc_055,19.2,13.483333333333333,19.35,10.883333333333333,6.216666666666668,14.95,32.55,9.8,4.633333333333334,9.0,10.083333333333334,21.68333333333333,9.9,12.45,18.883333333333333,14.933333333333335,18.08333333333333,18.08333333333333,16.116666666666667,16.083333333333332,7.483333333333332,17.316666666666666,2.5,24.08333333333333,12.65,16.283333333333335,11.616666666666667,16.7,4.633333333333334,16.15,21.716666666666665,11.75,15.866666666666667,16.566666666666666,16.666666666666668,19.066666666666666,6.95,5.233333333333333,28.316666666666666,33.3,33.083333333333336,31.55,16.133333333333333,2.4833333333333334,10.666666666666666,10.133333333333333,10.65,22.066666666666666,5.566666666666666,30.98333333333333,17.35,11.866666666666667,29.05,21.55,23.08333333333333,0.0,14.283333333333333,18.4,17.983333333333334,15.766666666666667,19.983333333333334,24.55,30.78333333333333,6.283333333333332,27.6,9.533333333333333,25.15,17.0,22.85,28.63333333333333,7.866666666666666,7.85,19.466666666666665,22.066666666666666,8.633333333333333,26.61666666666667,12.283333333333333,26.016666666666666,21.166666666666668,8.533333333333333,13.4,10.416666666666666,8.866666666666667,5.15,31.43333333333333,10.85,10.25,29.58333333333333,11.816666666666665,11.883333333333333,29.86666666666667,4.916666666666667,16.533333333333335,24.016666666666666,11.933333333333335,5.133333333333334,19.0,8.916666666666666,13.333333333333336,8.116666666666667,7.566666666666666,10.95,23.466666666666665,18.366666666666667
pc_056,11.833333333333336,6.8,13.783333333333333,14.566666666666665,19.75,9.016666666666667,25.816666666666666,12.866666666666667,16.333333333333332,22.53333333333333,9.1,7.733333333333332,9.166666666666666,3.7666666666666666,11.516666666666667,12.6,5.133333333333334,10.466666666666667,8.5,10.933333333333335,8.516666666666667,11.333333333333336,13.55,16.716666666666665,3.35,4.383333333333334,7.1,3.6,14.516666666666667,11.0,14.333333333333336,15.016666666666667,9.933333333333334,9.2,2.3833333333333333,12.8,11.133333333333333,10.883333333333333,20.95,26.566666666666666,26.35,24.88333333333333,5.716666666666668,16.0,7.5166666666666675,4.833333333333333,12.4,14.7,11.883333333333333,23.6,11.416666666666664,6.95,24.53333333333333,14.183333333333335,15.516666666666667,14.016666666666667,0.0,8.216666666666667,3.466666666666667,10.033333333333333,13.9,19.1,25.5,7.933333333333334,20.233333333333334,9.366666666666667,19.7,11.066666666666665,15.083333333333336,22.03333333333333,21.4,9.85,7.533333333333332,15.066666666666665,8.283333333333333,20.016666666666666,10.733333333333333,19.233333333333334,13.8,11.633333333333333,8.05,8.283333333333333,8.9,10.0,26.16666666666667,6.183333333333334,13.916666666666664,24.3,6.7333333333333325,7.95,22.5,11.4,11.383333333333333,18.55,6.283333333333332,11.433333333333335,12.433333333333335,11.75,4.033333333333333,7.416666666666668,10.433333333333334,14.633333333333333,18.0,10.983333333333333
pc_057,15.766666666666667,11.183333333333335,18.183333333333334,17.55,24.1,6.55,24.13333333333333,15.85,19.33333333333333,26.88333333333333,13.5,3.7666666666666666,13.566666666666665,12.9,14.133333333333333,16.983333333333334,6.55,14.85,12.883333333333333,10.316666666666666,14.516666666666667,15.716666666666667,19.033333333333328,15.05,12.483333333333333,11.2,14.733333333333333,7.533333333333332,17.5,10.383333333333333,15.433333333333335,17.733333333333334,5.166666666666667,11.416666666666664,7.733333333333332,18.783333333333328,14.116666666666667,17.666666666666668,19.266666666666666,24.88333333333333,24.66666666666667,23.2,8.2,21.566666666666666,15.15,13.483333333333333,15.383333333333333,13.016666666666667,17.133333333333333,21.91666666666667,9.816666666666666,11.35,24.88333333333333,12.85,18.533333333333328,19.266666666666666,9.266666666666667,0.0,6.8,14.416666666666664,10.483333333333333,15.033333333333333,25.85,16.85,18.55,13.766666666666667,15.633333333333333,9.466666666666667,16.4,21.86666666666667,25.766666666666666,14.65,5.383333333333334,12.55,17.2,20.366666666666667,13.733333333333333,19.25,14.95,14.633333333333333,12.433333333333335,12.683333333333335,13.7,16.783333333333335,26.516666666666666,13.816666666666665,16.9,24.65,11.433333333333335,12.333333333333336,20.816666666666666,14.4,10.766666666666667,14.5,12.416666666666664,18.433333333333334,18.966666666666665,14.816666666666665,13.183333333333335,16.583333333333332,15.233333333333333,17.616666666666667,13.95,14.7
pc_058,13.683333333333335,8.65,15.633333333333333,16.416666666666668,22.966666666666665,10.9,27.68333333333333,14.716666666666667,18.2,25.75,10.95,6.016666666666668,11.016666666666667,7.95,13.366666666666667,14.45,4.483333333333333,12.316666666666665,10.35,11.066666666666665,11.183333333333335,13.183333333333335,17.783333333333335,18.566666666666666,7.533333333333332,6.2333333333333325,9.766666666666667,4.25,16.366666666666667,11.116666666666667,16.183333333333334,16.866666666666667,10.15,11.05,2.816666666666667,14.65,12.983333333333333,15.133333333333333,22.8,28.41666666666667,28.2,26.73333333333333,6.2,21.016666666666666,10.183333333333334,8.533333333333333,14.25,16.55,14.583333333333336,25.45,13.266666666666667,8.8,26.38333333333333,16.033333333333335,17.366666666666667,19.016666666666666,4.35,6.516666666666668,0.0,11.883333333333333,15.75,21.05,27.35,11.9,22.08333333333333,11.216666666666667,21.65,12.916666666666664,16.933333333333334,23.88333333333333,24.61666666666667,12.116666666666667,7.65,16.916666666666668,12.25,21.86666666666667,12.583333333333336,21.08333333333333,15.65,13.5,9.9,10.15,11.166666666666664,14.25,28.016666666666666,8.85,15.766666666666667,26.15,8.883333333333333,9.8,24.35,13.266666666666667,11.5,20.5,8.95,15.9,14.3,14.0,8.216666666666667,11.633333333333333,12.7,16.483333333333334,19.95,12.85
pc_059,7.283333333333332,6.783333333333332,8.0,10.533333333333333,19.783333333333328,9.95,20.166666666666668,6.783333333333332,14.783333333333333,22.55,11.3,15.8,9.9,11.033333333333333,6.966666666666668,4.8,12.066666666666665,4.666666666666667,3.95,11.533333333333333,10.116666666666667,3.7666666666666666,14.716666666666667,12.166666666666664,10.616666666666667,9.6,11.45,10.25,12.15,9.566666666666666,8.55,7.216666666666668,10.866666666666667,4.466666666666667,10.766666666666667,7.016666666666668,9.8,15.633333333333333,16.15,20.9,20.683333333333334,19.166666666666668,10.883333333333333,17.25,10.983333333333333,11.616666666666667,10.6,10.266666666666667,12.633333333333333,18.8,12.35,6.95,18.733333333333334,9.633333333333333,9.716666666666667,14.95,9.066666666666666,13.383333333333333,11.533333333333333,0.0,9.35,14.55,19.716666666666665,14.55,15.416666666666664,10.75,15.15,12.0,9.283333333333333,16.25,21.433333333333334,10.316666666666666,13.45,10.516666666666667,15.316666666666665,14.216666666666667,5.866666666666666,13.45,8.75,8.916666666666666,8.033333333333333,10.183333333333334,10.466666666666667,13.666666666666664,20.366666666666667,8.616666666666667,9.883333333333333,18.5,7.033333333333332,7.933333333333334,17.683333333333334,10.066666666666666,8.533333333333333,14.0,8.016666666666667,16.416666666666668,6.65,10.5,11.3,13.366666666666667,11.366666666666667,8.966666666666667,13.45,6.433333333333334
pc_060,6.416666666666668,11.95,11.5,17.766666666666666,25.63333333333333,8.083333333333334,17.416666666666668,14.25,22.266666666666666,28.4,14.266666666666667,13.916666666666664,15.116666666666667,17.0,4.8,10.233333333333333,12.733333333333333,8.166666666666666,5.95,5.916666666666668,16.066666666666666,7.916666666666668,21.1,4.566666666666666,18.35,14.7,16.616666666666667,13.4,19.633333333333333,6.3,9.216666666666667,14.15,8.116666666666667,9.116666666666667,14.566666666666665,10.516666666666667,15.683333333333335,18.433333333333334,12.55,18.166666666666668,17.95,16.483333333333334,12.3,24.316666666666666,16.95,19.35,16.95,6.7333333333333325,17.9,15.2,9.6,12.116666666666667,18.166666666666668,2.3833333333333333,12.333333333333336,20.8,14.233333333333333,10.633333333333333,15.85,8.366666666666667,0.0,7.8,19.133333333333333,19.716666666666665,11.833333333333336,15.316666666666665,8.4,8.483333333333333,9.55,15.15,27.28333333333333,15.416666666666664,13.266666666666667,2.066666666666667,21.266666666666666,13.65,13.816666666666665,12.55,8.666666666666666,16.383333333333333,13.2,14.25,15.266666666666667,17.55,19.8,13.783333333333333,17.366666666666667,17.933333333333334,12.2,13.1,14.1,15.95,5.833333333333332,7.2666666666666675,13.183333333333335,20.0,10.15,16.383333333333333,19.033333333333328,19.316666666666666,16.8,15.9,6.716666666666668,5.35
pc_061,8.05,16.416666666666668,12.316666666666665,22.23333333333333,30.13333333333333,12.583333333333336,15.65,18.916666666666668,26.716666666666665,32.916666666666664,18.733333333333334,18.433333333333334,18.8,20.666666666666668,10.666666666666666,14.883333333333333,17.3,12.05,10.416666666666666,12.15,19.75,12.583333333333336,25.566666666666666,8.883333333333333,20.25,20.916666666666668,21.08333333333333,18.283333333333328,24.3,12.516666666666667,7.533333333333332,18.616666666666667,12.616666666666667,14.1,19.45,10.9,20.15,22.9,10.766666666666667,16.383333333333333,16.166666666666668,14.7,18.533333333333328,27.6,20.616666666666667,21.25,22.55,5.116666666666666,22.36666666666667,13.433333333333335,14.1,16.583333333333332,16.383333333333333,9.4,10.65,25.3,18.7,15.15,22.08333333333333,13.766666666666667,11.4,0.0,17.366666666666667,24.18333333333333,10.05,19.0,0.6,12.983333333333333,7.783333333333332,13.366666666666667,31.78333333333333,19.883333333333333,17.783333333333335,9.683333333333334,24.95,11.866666666666667,18.483333333333334,10.766666666666667,7.066666666666666,21.05,17.666666666666668,17.916666666666668,18.933333333333334,22.016666666666666,18.016666666666666,18.25,22.03333333333333,16.15,16.666666666666668,17.566666666666666,12.316666666666665,20.416666666666668,12.066666666666665,3.0166666666666666,17.65,23.66666666666667,11.066666666666665,21.78333333333333,20.933333333333334,23.0,20.466666666666665,20.366666666666667,1.7833333333333334,11.216666666666667
pc_062,15.183333333333335,23.566666666666666,16.383333333333333,23.11666666666667,35.3,22.16666666666667,5.333333333333333,21.86666666666667,29.91666666666667,38.06666666666667,25.86666666666667,28.016666666666666,25.93333333333333,27.816666666666666,17.8,20.65,26.88333333333333,17.816666666666666,17.566666666666666,21.73333333333333,26.88333333333333,18.33333333333333,31.766666666666666,14.75,27.4,26.36666666666667,28.23333333333333,27.88333333333333,27.28333333333333,21.3,14.583333333333336,19.5,22.2,21.233333333333334,29.05,14.966666666666667,27.9,30.05,6.933333333333334,6.066666666666666,5.85,4.333333333333333,27.25,33.68333333333333,27.766666666666666,28.38333333333333,25.75,12.166666666666664,30.08333333333333,5.816666666666666,23.68333333333333,23.716666666666665,3.4166666666666665,16.566666666666666,13.25,31.4,25.85,24.73333333333333,28.3,19.516666666666666,16.833333333333332,17.133333333333333,0.0,31.33333333333333,8.866666666666667,26.13333333333333,17.733333333333334,22.58333333333333,12.85,4.5,36.95,27.03333333333333,27.36666666666667,15.55,32.083333333333336,6.0,23.816666666666666,9.15,14.1,24.05,24.816666666666666,25.066666666666666,26.08333333333333,29.16666666666667,4.366666666666666,25.4,24.16666666666667,1.9,23.8,24.716666666666665,8.25,27.43333333333333,20.266666666666666,16.583333333333332,24.78333333333333,30.816666666666666,15.616666666666667,28.85,28.08333333333333,30.13333333333333,27.61666666666667,21.25,16.033333333333335,18.366666666666667
pc_063,17.866666666666667,9.316666666666666,19.816666666666666,15.733333333333333,11.816666666666665,15.05,31.85,14.7,10.716666666666667,14.583333333333336,8.266666666666667,15.716666666666667,9.75,6.166666666666668,17.55,18.633333333333333,13.283333333333333,16.5,14.516666666666667,16.183333333333334,4.983333333333333,17.366666666666667,6.033333333333332,22.75,6.366666666666666,11.0,5.3,11.466666666666667,10.55,16.233333333333334,20.366666666666667,16.633333333333333,15.966666666666667,15.233333333333333,10.366666666666667,18.83333333333333,10.033333333333333,5.85,26.98333333333333,32.6,32.38333333333333,30.91666666666667,12.1,8.066666666666666,5.0,3.85,13.566666666666665,20.733333333333334,6.833333333333332,29.63333333333333,17.45,9.3,30.566666666666666,20.2,21.53333333333333,6.083333333333332,7.983333333333332,16.216666666666665,11.45,16.05,19.933333333333334,24.83333333333333,31.53333333333333,0.0,26.25,8.0,25.43333333333333,17.1,21.116666666666667,28.066666666666666,13.466666666666667,7.3,14.666666666666664,21.1,2.35,26.05,14.516666666666667,25.266666666666666,19.83333333333333,12.8,10.216666666666667,9.183333333333334,7.416666666666668,4.966666666666667,32.2,6.0,15.083333333333336,30.316666666666666,8.633333333333333,8.833333333333334,28.516666666666666,10.166666666666666,16.633333333333333,24.58333333333333,7.75,3.5,18.466666666666665,9.383333333333333,7.05,1.8166666666666669,6.916666666666668,15.783333333333333,23.55,17.016666666666666
pc_064,8.766666666666667,17.15,9.966666666666667,18.666666666666668,30.85,15.75,7.95,17.416666666666668,25.466666666666665,33.61666666666667,19.466666666666665,21.6,19.533333333333328,21.4,11.383333333333333,14.25,20.483333333333334,11.4,11.15,15.333333333333336,20.483333333333334,11.933333333333335,26.3,8.333333333333334,20.983333333333334,19.95,21.816666666666666,21.466666666666665,22.83333333333333,14.883333333333333,8.166666666666666,15.05,15.8,14.816666666666665,22.63333333333333,8.55,21.73333333333333,23.63333333333333,3.083333333333333,8.7,8.483333333333333,7.016666666666668,20.83333333333333,29.6,21.35,21.98333333333333,21.3,5.766666666666668,23.08333333333333,5.7333333333333325,17.283333333333335,17.316666666666666,9.6,10.166666666666666,7.133333333333334,27.3,19.433333333333334,18.316666666666666,21.9,13.116666666666667,10.416666666666666,10.716666666666667,9.783333333333333,24.91666666666667,0.0,19.733333333333334,11.316666666666665,16.166666666666668,6.45,5.683333333333334,32.5,20.616666666666667,20.95,9.133333333333333,25.68333333333333,5.85,18.35,4.233333333333333,7.683333333333334,19.6,18.4,18.65,19.666666666666668,22.75,10.566666666666666,18.983333333333334,19.716666666666665,8.65,17.4,18.3,4.633333333333334,22.016666666666666,13.85,10.183333333333334,18.383333333333333,24.4,9.216666666666667,22.43333333333333,21.66666666666667,23.73333333333333,21.2,16.8,9.633333333333333,11.95
pc_065,11.75,5.383333333333334,13.716666666666667,11.133333333333333,15.383333333333333,7.5,25.75,9.6,10.716666666666667,18.166666666666668,0.55,14.233333333333333,1.75,9.266666666666667,11.433333333333335,12.033333333333333,10.633333333333333,10.383333333333333,8.416666666666666,8.633333333333333,3.5,11.25,8.466666666666667,16.633333333333333,8.4,8.583333333333334,5.366666666666666,9.25,9.483333333333333,8.7,14.25,11.483333333333333,8.416666666666666,9.116666666666667,9.75,12.716666666666667,4.133333333333334,6.35,20.866666666666667,26.48333333333333,26.266666666666666,24.8,8.683333333333334,11.633333333333333,4.4,7.233333333333332,8.966666666666667,14.616666666666667,4.933333333333334,23.516666666666666,9.9,2.283333333333333,24.45,14.1,15.433333333333335,9.65,8.066666666666666,10.933333333333335,10.516666666666667,9.95,12.533333333333333,17.1,25.41666666666667,8.216666666666667,20.15,0.0,17.7,9.55,15.0,21.95,17.033333333333335,1.8,12.016666666666667,14.616666666666667,8.983333333333333,19.933333333333334,7.483333333333332,19.15,13.716666666666667,8.216666666666667,3.7,1.45,0.8166666666666667,5.45,26.08333333333333,3.3,10.5,24.216666666666665,3.683333333333333,2.283333333333333,22.41666666666667,7.116666666666666,9.083333333333334,16.55,3.866666666666666,7.116666666666666,12.366666666666667,3.216666666666667,9.1,7.033333333333332,2.3833333333333333,11.2,16.0,10.916666666666664
pc_066,7.2666666666666675,15.65,11.533333333333333,21.466666666666665,29.36666666666667,11.816666666666665,14.883333333333333,18.15,25.95,32.13333333333333,17.966666666666665,17.666666666666668,18.033333333333328,19.9,9.883333333333333,14.116666666666667,16.533333333333335,11.283333333333333,9.65,11.383333333333333,18.983333333333334,11.816666666666665,24.8,8.116666666666667,19.483333333333334,20.15,20.316666666666666,17.516666666666666,23.53333333333333,11.75,6.766666666666668,17.85,11.85,13.333333333333336,18.683333333333334,10.133333333333333,19.383333333333333,22.13333333333333,10.0,15.616666666666667,15.4,13.933333333333335,17.766666666666666,26.83333333333333,19.85,20.483333333333334,21.78333333333333,4.35,21.6,12.666666666666664,13.333333333333336,15.816666666666665,15.616666666666667,8.633333333333333,9.883333333333333,24.53333333333333,17.933333333333334,14.383333333333333,21.3,12.983333333333333,10.633333333333333,2.1,16.583333333333332,23.41666666666667,9.283333333333333,18.233333333333334,0.0,12.216666666666667,7.016666666666668,12.6,31.016666666666666,19.116666666666667,17.0,8.916666666666666,24.18333333333333,11.1,17.716666666666665,10.0,6.3,20.283333333333328,16.9,17.15,18.166666666666668,21.25,17.25,17.483333333333334,21.266666666666666,15.383333333333333,15.9,16.8,11.55,19.65,11.3,2.25,16.883333333333333,22.9,10.3,21.016666666666666,20.166666666666668,22.23333333333333,19.7,19.6,1.0166666666666666,10.45
